,PC1,PC2
209,-2.104484659571607,-1.5961776722102679
210,-2.4573430531907277,-1.8693308492402831
211,-3.526964471724578,-2.1158906897440426
212,-4.446739099493571,-3.2167731302208837
213,-4.483546788134318,-1.8064298282767008
214,-4.016567368460093,-0.6735560735911336
215,-4.097169300905593,-0.09614259426750696
216,-3.795649906686578,-1.3566293903617312
217,-3.2424884513269876,-1.4560908478298065
218,-2.6871278691222797,-0.9158954410723159
219,-2.257285930298459,-1.4035913625813459
220,-1.6724043526390011,0.8089643608091669
221,-1.6947370644913473,0.7098955957919504
222,-1.34943369616815,0.7137494247938786
223,-1.3382281242410814,1.1872934632705257
224,-1.1653502441311752,1.6560765391444705
225,-0.5697188281538048,2.4961805298366992
226,-0.5131684195116243,3.2507285133973443
227,-1.2533718811314618,2.056486847213419
228,-2.1532116611180654,0.8244548071208913
229,-2.5064513909109842,0.1718790583989371
230,-2.1388493501802497,0.4965392840150397
231,-2.0166845132063993,0.867772296585629
232,-1.7390811062445113,0.7785759231547633
233,-1.8041245533332528,1.5205258757514915
234,-2.388276899836696,1.1929655356650328
235,-2.2856090170406094,1.7129200437441905
236,-2.306271322279178,1.779543710549261
237,-2.164933472846663,2.115332452476736
238,-1.9304708130716772,1.2545138711389758
239,-2.1821338368523873,1.4359188455050371
240,-3.310082663375423,-0.14579911109068833
241,-4.85773915260171,-2.1735692608472363
242,-5.302880556176453,-1.9853721449506017
243,-5.484191674957699,-1.2497986048396508
244,-4.815803068505997,-0.03681441646052507
245,-4.2368025911335545,1.4028420317422794
246,-4.241200800250146,1.8496097909423797
247,-4.341677448483048,1.7683177378890884
248,-4.912496610961138,1.162627746123492
249,-4.595586844721129,2.1640765852203137
250,-4.6343801177076545,2.2881681034972905
251,-5.138676438128113,0.7845875084189524
252,-5.122212084272165,1.23753250830947
253,-5.3055086174206965,1.2995303276260781
254,-5.2277278841960895,1.3451375689515017
255,-4.422861478853815,2.04865100344627
256,-4.227956422772963,2.5720769730121833
257,-3.9266392253253404,2.3530202831890907
258,-3.637213250278313,2.53869343152991
259,-3.534593989455915,2.6465986702620254
260,-3.268185973770552,2.4102137394965286
261,-3.0455034743273384,2.6368830230610247
262,-3.0017279098481295,3.042513921172749
263,-3.0648786671831094,2.50212437620048
264,-2.945332967376835,1.4718612959611592
265,-2.641882261172693,1.6475852241812168
266,-2.547487177659125,1.5938751157267164
267,-2.0196054166525914,2.063262926768534
268,-1.7609533180932324,1.971466435292564
269,-1.7381895030685703,2.086612854802495
270,-1.808858730986961,2.0901816167821807
271,-1.9272706836689932,1.48175840516723
272,-1.9518973546921943,-0.20665421633803338
273,-2.331157262109919,-2.273326647717325
274,-1.8041111133485543,-1.0328940134567286
275,-1.660204780889292,-1.2940089870967018
276,-1.0917974514386841,0.0028538455638150266
277,-0.6482870782662832,1.149313308122909
278,-0.7448570294784339,1.4855267702394903
279,-0.42453443807662544,1.6797000827157607
280,-0.22210460218829484,2.003406275316959
281,-0.021081224037898184,1.8714958253530678
282,0.11733858665977166,1.9199482580532745
283,-0.08270472817727587,2.122960856183793
284,-0.538860808980172,1.6145867889374172
285,-0.754760641106457,1.7777783181279714
286,-0.6379006642182603,2.2106544843921485
287,-0.9431271117770433,2.2798379011183227
288,-0.6086871420566238,2.8471192056030814
289,-0.6974724379022695,2.869189221097383
290,-1.0836672933167442,2.4819419142234382
291,-1.0607922806615222,2.866719368968821
292,-0.9796360309855698,1.983329153323237
293,-0.7734566181130736,0.8932029952033479
294,-0.6493521851923302,1.2917985191653185
295,-0.3787733267789782,1.6490693907731395
296,-0.21724660368648668,2.0596572986501704
297,-0.6737896128400369,1.7600337927362701
298,-0.848166444805772,1.2455964701857587
299,-0.803192356939612,1.2604901345261177
300,-0.8731823383918228,0.8769015467226935
301,-0.5993704929856595,0.620191341447688
302,-0.5561151906263456,0.2886200032474184
303,-0.5373368130559463,0.040088045736791075
304,-0.3330458969080031,-0.1881110639257976
305,-0.05817734474797323,-0.08966696739443092
306,0.31131710898059645,0.5257930433240582
307,0.5598046498843436,1.0924208455736684
308,0.7788957624883532,1.525066801891308
309,0.8624897351299005,2.115469124790812
310,1.191846209953191,2.169203591764661
311,1.3914874618748032,2.1169852044012476
312,1.412578287747907,1.3578643423485808
313,1.5739163154986489,0.9436403789162324
314,1.8905036736981733,1.348769161904289
315,1.743891227322195,1.359211021487212
316,1.8483678777166483,1.8061302011343503
317,1.5633568276979766,1.5881005017211036
318,1.512705727162734,1.7123377943759386
319,1.485503222022166,1.8953117303649576
320,1.4529488868144573,1.3018607937324076
321,1.7243463587105283,1.5001227190981854
322,1.8736482559531922,1.5716342463237232
323,2.076094566009979,1.418284401958334
324,2.3787606422546257,2.0150226979841768
325,2.3924553074921384,1.9588672027069116
326,2.1402121391177844,1.6541415960079586
327,2.1687577032692595,1.8903208901302313
328,2.0898369593210866,1.8118290704415556
329,2.039630113932888,2.1116414085294433
330,2.165103738050846,1.5634162908674183
331,2.26059561567713,1.1498680091902747
332,2.3619485592299307,0.9145016569929509
333,2.489392651896264,1.0721827252677478
334,2.5215571793070852,1.1988036835559073
335,1.8528933433453354,0.3834041483960995
336,1.8854298872906932,-1.0769053918526585
337,2.1222010772709665,-0.6486250349570758
338,2.418117854072108,-0.11501877805610124
339,2.782248171937389,0.11490418132615884
340,3.310498144478514,1.2874655376707913
341,3.3243273664564055,1.4757531314730383
342,3.391073394829885,1.6683929973150633
343,3.401906942389023,1.8097129286344615
344,3.2414104014112413,1.5167839352147383
345,3.4440150192816805,1.3563983946202531
346,3.5746694976437845,1.1592396218510224
347,3.4986297311689833,1.225160848657009
348,3.386821442532552,1.2819408224760815
349,3.267899532687371,1.4469055127523016
350,3.3166064801873443,1.387765774696238
351,3.3951943098688333,1.2056824317029602
352,3.5418988135683542,0.4781015900727545
353,3.359520373606537,-0.23468719079489203
354,3.4092342735409407,-0.5360229630253527
355,3.5301357346515627,-0.9917001367476211
356,3.1363203447542043,-2.712470978739065
357,3.389896152817497,-1.1566119210513355
358,3.459943862016149,-0.8284294793460076
359,3.7372635247681845,-0.12814715026278473
360,4.482622503258041,0.7968467781797
361,4.559400645911133,0.5219786089729406
362,4.801809242629828,0.4829936030303084
363,4.866615792467377,0.4753186870510597
364,4.934837144178,-0.03294831426688287
365,4.8117697644591715,-0.3411700182793519
366,4.833459033995223,-0.21221187658576382
367,4.885272627023771,0.10861575715357694
368,5.040513947460538,0.17187313048616173
369,5.469052035133857,0.7391952763109765
370,5.545828681377376,0.7371219232749875
371,5.611339189504666,0.687856952900178
372,5.757236176847579,0.5264356238679233
373,5.894336414875581,0.5226919362681635
374,5.799534474072945,-1.0123616488236402
375,6.154446658730511,-0.23645212599633858
376,6.143611233233051,-0.17040968713984977
377,6.154898825898264,-0.015455120802485057
378,6.350465836493923,0.4113055877289559
379,5.844915671837287,-0.19317369671680915
380,5.837909862370705,0.18299657593011168
381,5.857447563808437,-0.04090715805813789
382,6.130370237641751,0.6300862728277361
383,6.241565727633481,0.7324820185421819
384,6.395720468037544,0.16613444056495
385,6.5965225045231675,0.35466541236415905
386,6.383227457522001,-0.7808716095809216
387,6.4239609548616645,-0.6277771200588792
388,6.189175139389749,-0.6537182648641041
389,6.260176720026996,-0.4420669797160417
390,6.560487807701277,0.29027336440113605
391,6.779252309773108,0.4923533210909556
392,7.014048983229735,0.6325820174669945
393,7.06402201018486,0.6066124473907077
394,7.070693081065911,0.34317690783941485
395,7.173812033581241,0.5859016179873214
396,6.849686007762857,0.15605562070143209
397,6.316004914853667,-0.49953645629248694
398,4.206613959662517,-3.783700219006058
399,2.9107798233833213,-4.73278094063679
