symbol,timestamp,open,high,low,close,volume,trade_count,vwap,daily_return,rolling_mean,rolling_std,date,avg_sentiment
AAPL,2022-01-24 05:00:00+00:00,160.02,162.3,154.7,161.62,175317276.0,1632715.0,158.812862,-0.4864232497998833,164.91400000000002,3.274466368738616,2022-01-24,0.11228999175427747
AAPL,2022-01-25 05:00:00+00:00,158.98,162.76,157.02,159.78,125389277.0,1008312.0,159.447431,-1.1384729612671673,162.91,2.5146272089517208,2022-01-25,0.17604497354497353
AAPL,2022-01-26 05:00:00+00:00,163.5,164.3894,157.82,159.69,116338085.0,1017760.0,161.322874,-0.05632745024408692,161.602,2.005310449780892,2022-01-26,0.1494345238095238
AAPL,2022-01-27 05:00:00+00:00,162.45,163.84,158.28,159.22,127009128.0,1161009.0,160.793194,-0.29432024547561,160.544,1.387958933110257,2022-01-27,0.12539182144020852
AAPL,2022-01-28 05:00:00+00:00,165.71,170.35,162.8,170.33,189144340.0,1515438.0,167.502693,6.977766612234659,162.128,4.675582316674626,2022-01-28,0.11973953823953824
AAPL,2022-01-31 05:00:00+00:00,170.16,175.0,169.51,174.78,129780591.0,933488.0,173.376573,2.6125755885633595,164.76,7.290785280064157,2022-01-31,0.07869017556517556
AAPL,2022-02-01 05:00:00+00:00,174.01,174.84,172.31,174.61,93258667.0,735253.0,173.700733,-0.0972651333104424,167.72600000000003,7.759808631660957,2022-02-01,0.2564443889443889
AAPL,2022-02-02 05:00:00+00:00,174.745,175.88,173.33,175.84,91306986.0,676311.0,174.974152,0.7044270087623872,170.956,6.891184948903886,2022-02-02,0.19126104797979795
AAPL,2022-02-03 05:00:00+00:00,174.48,176.2399,172.12,172.9,101382628.0,724841.0,174.210369,-1.671974522292996,173.692,2.1546855919133927,2022-02-03,-0.014034780578898225
AAPL,2022-02-04 05:00:00+00:00,171.68,174.1,170.68,172.39,88456689.0,702279.0,172.356275,-0.2949681897050471,174.10399999999998,1.4242647225846614,2022-02-04,0.09576358826358827
AAPL,2022-02-07 05:00:00+00:00,172.86,173.9458,170.95,171.66,83181695.0,571413.0,172.42476,-0.42345843726433463,173.48000000000002,1.7090494434038954,2022-02-07,-0.03486772486772487
AAPL,2022-02-08 05:00:00+00:00,171.73,175.35,171.43,174.83,80979959.0,634270.0,173.920662,1.846673657229414,173.52399999999997,1.7478071976048049,2022-02-08,0.14680104617604617
AAPL,2022-02-09 05:00:00+00:00,176.05,176.65,174.9,176.28,78287149.0,574000.0,175.843618,0.8293771091917757,173.61200000000002,1.898175439731313,2022-02-09,0.09297299922299922
AAPL,2022-02-10 05:00:00+00:00,174.14,175.48,171.55,172.12,99694816.0,761966.0,173.456248,-2.359882005899705,173.45600000000002,2.000607407763742,2022-02-10,0.12625
AAPL,2022-02-11 05:00:00+00:00,172.33,173.08,168.04,168.64,106268657.0,813527.0,170.167372,-2.021845224262153,172.70600000000002,2.9687842629600367,2022-02-11,0.016091269841269837
AAPL,2022-02-14 05:00:00+00:00,167.37,169.58,166.56,168.88,98885501.0,757494.0,168.465589,0.14231499051233776,172.15,3.4370481521211103,2022-02-14,0.09774891774891774
AAPL,2022-02-15 05:00:00+00:00,170.97,172.95,170.25,172.79,71066887.0,562857.0,171.738737,2.3152534343912734,171.74200000000002,3.1483360684652286,2022-02-15,0.10858300264550265
AAPL,2022-02-16 05:00:00+00:00,171.85,173.34,170.05,172.55,66147855.0,543039.0,171.690439,-0.13889692690548516,170.996,2.056995381618302,2022-02-16,0.06237373737373738
AAPL,2022-02-17 05:00:00+00:00,171.03,171.91,168.47,168.88,78321659.0,584120.0,169.998169,-2.126919733410615,170.348,2.12364545063412,2022-02-17,0.03355699855699855
AAPL,2022-02-18 05:00:00+00:00,169.82,170.5413,166.19,167.3,92631965.0,685816.0,167.861744,-0.9355755566082369,170.07999999999998,2.452213285992667,2022-02-18,0.05672619047619047
AAPL,2022-02-22 05:00:00+00:00,164.98,166.69,162.15,164.32,98811382.0,897221.0,164.504099,-1.781231320980281,169.16799999999998,3.5927802604666734,2022-02-22,0.08113230090015804
AAPL,2022-02-23 05:00:00+00:00,165.54,166.15,159.75,160.24,98884474.0,820316.0,162.031387,-2.4829600778967786,166.658,4.656234530175541,2022-02-23,0.04611763897478183
AAPL,2022-02-24 05:00:00+00:00,152.58,162.85,152.0,162.51,155570846.0,1383832.0,158.351326,1.4166250624063847,164.65,3.5018566504069026,2022-02-24,0.053125
AAPL,2022-02-25 05:00:00+00:00,163.84,165.12,160.8738,164.85,97758401.0,810830.0,163.834653,1.4399113900683158,163.844,2.6434314819943925,2022-02-25,0.04047619047619047
AAPL,2022-02-28 05:00:00+00:00,163.06,165.42,162.43,165.12,108908921.0,791490.0,164.358295,0.16378525932667642,163.408,2.0423442413068,2022-02-28,0.15600328683662018
AAPL,2022-03-01 05:00:00+00:00,164.695,166.6,161.97,163.2,90604732.0,749658.0,164.104707,-1.1627906976744318,163.18400000000003,1.9777082696897037,2022-03-01,-0.05107548701298702
AAPL,2022-03-02 05:00:00+00:00,164.39,167.36,162.95,166.56,88692844.0,668264.0,165.912587,2.0588235294117796,164.448,1.611449657916484,2022-03-02,0.045892255892255894
AAPL,2022-03-03 05:00:00+00:00,168.47,168.91,165.55,166.23,82418843.0,651766.0,166.903132,-0.19812680115274262,165.192,1.3265632287980755,2022-03-03,0.06625365375365376
AAPL,2022-03-04 05:00:00+00:00,164.49,165.55,162.1,163.17,91169381.0,742704.0,163.361005,-1.840822956145105,164.856,1.6160228958771474,2022-03-04,0.03392857142857143
AAPL,2022-03-07 05:00:00+00:00,163.36,165.02,159.04,159.3,107385155.0,847060.0,161.243957,-2.371759514616645,163.692,2.935603856108494,2022-03-07,0.0533844942935852
AAPL,2022-03-08 05:00:00+00:00,158.82,162.88,155.8,157.44,140524583.0,1139156.0,158.714863,-1.167608286252364,162.54,4.082921747964192,2022-03-08,0.07109676499211383
AAPL,2022-03-09 05:00:00+00:00,161.475,163.41,159.41,162.95,100505467.0,733689.0,162.056181,3.499745934959342,161.818,3.4670693676358564,2022-03-09,0.08258928571428571
AAPL,2022-03-10 05:00:00+00:00,160.2,160.39,155.98,158.52,114471979.0,882864.0,158.023691,-2.7186253451979003,160.276,2.627000190330949,2022-03-10,0.14248569882498455
AAPL,2022-03-11 05:00:00+00:00,158.93,159.28,154.5,154.73,105127762.0,877964.0,156.005897,-2.3908655059298622,158.58800000000002,2.989175471597281,2022-03-11,0.17879802489177488
AAPL,2022-03-14 04:00:00+00:00,151.45,154.12,150.1,150.62,118311989.0,969361.0,151.599708,-2.6562399017643568,156.852,4.573135685719243,2022-03-14,0.10956299306639443
AAPL,2022-03-15 04:00:00+00:00,150.9,155.57,150.38,155.09,104410428.0,719960.0,153.651002,2.96773336874252,156.382,4.618134904915491,2022-03-15,0.10190145502645503
AAPL,2022-03-16 04:00:00+00:00,157.05,160.0,154.46,159.59,112719986.0,833070.0,157.815188,2.901541040686051,155.70999999999998,3.5427178832075903,2022-03-16,0.058272727272727275
AAPL,2022-03-17 04:00:00+00:00,158.61,161.0,157.63,160.62,85152570.0,629006.0,159.556232,0.6454038473588497,156.13,4.047635112012801,2022-03-17,0.14232383357383357
AAPL,2022-03-18 04:00:00+00:00,160.51,164.48,159.76,163.98,159428842.0,712906.0,162.649277,2.0918939110945,157.98,5.198158327715585,2022-03-18,0.15688616938616937
AAPL,2022-03-21 04:00:00+00:00,163.51,166.35,163.015,165.38,105787821.0,721127.0,164.768948,0.8537626539822041,160.932,4.0342991956471135,2022-03-21,0.061261777438248025
AAPL,2022-03-22 04:00:00+00:00,165.51,169.42,164.91,168.82,89161727.0,638945.0,168.283146,2.0800580481315833,163.67799999999997,3.7246234709026647,2022-03-22,0.12582318722943722
AAPL,2022-03-23 04:00:00+00:00,167.99,172.64,167.65,170.21,106073373.0,784483.0,170.75147,0.8233621608814135,165.802,3.8369805837401727,2022-03-23,0.18349567099567102
AAPL,2022-03-24 04:00:00+00:00,171.06,174.14,170.21,174.07,97014668.0,688104.0,172.383085,2.267786851536324,168.49200000000002,4.0067405705884065,2022-03-24,0.07890625
AAPL,2022-03-25 04:00:00+00:00,173.88,175.28,172.75,174.72,85692924.0,662446.0,174.06026,0.37341299477222645,170.64000000000001,3.8592810211228548,2022-03-25,0.10911058638331364
AAPL,2022-03-28 04:00:00+00:00,172.17,175.73,172.0,175.6,97532618.0,716110.0,174.453714,0.5036630036630019,172.684,2.984146444127532,2022-03-28,0.13765331890331892
AAPL,2022-03-29 04:00:00+00:00,176.69,179.01,176.34,178.96,109295753.0,775948.0,177.910355,1.913439635535319,174.712,3.1430192490659308,2022-03-29,0.14844866071428572
AAPL,2022-03-30 04:00:00+00:00,178.55,179.61,176.7,177.77,100735340.0,695867.0,178.11428,-0.6649530621367861,176.224,2.0716491015610994,2022-03-30,0.1069440523244871
AAPL,2022-03-31 04:00:00+00:00,177.84,178.03,174.4,174.61,120024146.0,716274.0,175.739028,-1.7775777690273942,176.332,1.9412547488670533,2022-03-31,0.11134299342632675
AAPL,2022-04-01 04:00:00+00:00,174.03,174.88,171.94,174.31,85355694.0,660449.0,173.430856,-0.1718114655518077,176.25000000000003,2.032867432962335,2022-04-01,0.11492063492063492
AAPL,2022-04-04 04:00:00+00:00,174.57,178.49,174.44,178.44,82875862.0,630376.0,177.539611,2.3693419769376334,176.818,2.196057831660833,2022-04-04,0.09895006613756613
AAPL,2022-04-05 04:00:00+00:00,177.5,178.3,174.415,175.06,79568643.0,621543.0,175.935269,-1.8941941268773799,176.038,1.9203567376919397,2022-04-05,0.013916530799647685
AAPL,2022-04-06 04:00:00+00:00,172.36,173.63,170.13,171.83,90320928.0,769486.0,171.7809,-1.845081686278982,174.85,2.366526991183221,2022-04-06,0.11785714285714287
AAPL,2022-04-07 04:00:00+00:00,171.16,173.36,169.85,172.14,78193123.0,628353.0,171.774281,0.18041087120990174,174.356,2.6677762274971064,2022-04-07,0.09780438311688311
AAPL,2022-04-08 04:00:00+00:00,171.78,171.78,169.2,170.09,82763655.0,613778.0,170.479905,-1.1908911351225626,173.512,3.282646797935869,2022-04-08,0.16625962000962002
AAPL,2022-04-11 04:00:00+00:00,168.71,169.03,165.5,165.75,73137070.0,677211.0,166.706697,-2.551590334528786,170.974,3.4226933838716103,2022-04-11,0.10847101972101972
AAPL,2022-04-12 04:00:00+00:00,168.02,169.87,166.64,167.66,83662778.0,678463.0,168.098686,1.1523378582201982,169.494,2.7474770244714435,2022-04-12,0.11330031080031079
AAPL,2022-04-13 04:00:00+00:00,167.39,171.04,166.77,170.4,76146104.0,558074.0,169.73597,1.6342598115233198,169.20800000000003,2.5074628611404086,2022-04-13,0.06663119288119287
AAPL,2022-04-14 04:00:00+00:00,170.62,171.27,165.04,165.29,84603285.0,596851.0,167.188756,-2.9988262910798147,167.83800000000002,2.3727136363241277,2022-04-14,0.0421329365079365
AAPL,2022-04-18 04:00:00+00:00,163.92,166.5984,163.57,165.07,74493604.0,576793.0,164.919124,-0.13309940105269424,166.834,2.2399397313317215,2022-04-18,0.08386694324194323
AAPL,2022-04-19 04:00:00+00:00,165.02,167.82,163.91,167.4,75240221.0,548308.0,166.621859,1.4115223844429758,167.16400000000002,2.1604467130661775,2022-04-19,0.08016039516039515
AAPL,2022-04-20 04:00:00+00:00,168.76,168.88,166.1,167.23,73954306.0,595065.0,167.334157,-0.10155316606930143,167.07800000000003,2.1442644426465787,2022-04-20,0.1140882509303562
AAPL,2022-04-21 04:00:00+00:00,168.91,171.53,165.91,166.42,93153701.0,752019.0,168.70561,-0.4843628535549871,166.28199999999998,1.0747883512573,2022-04-21,0.08404761904761905
AAPL,2022-04-22 04:00:00+00:00,166.46,167.8699,161.5,161.79,93535037.0,726743.0,164.004905,-2.7821175339502457,165.582,2.311097142051442,2022-04-22,0.12741995851370852
AAPL,2022-04-25 04:00:00+00:00,161.12,163.17,158.46,162.88,103208936.0,925127.0,160.828588,0.6737128376290258,165.14399999999998,2.6193567912749676,2022-04-25,0.08947916666666667
AAPL,2022-04-26 04:00:00+00:00,162.25,162.34,156.72,156.8,103931474.0,899968.0,158.487464,-3.7328094302553905,163.02399999999997,4.168480538517356,2022-04-26,0.14607503607503608
AAPL,2022-04-27 04:00:00+00:00,155.91,159.79,155.38,156.57,93914037.0,777862.0,157.404649,-0.14668367346939437,160.892,4.205397721975617,2022-04-27,0.20016317016317015
AAPL,2022-04-28 04:00:00+00:00,159.25,164.515,158.93,163.64,137705209.0,1126024.0,162.138666,4.515552149198432,160.33599999999998,3.3981068258660763,2022-04-28,0.10495976430976431
AAPL,2022-04-29 04:00:00+00:00,161.84,166.2,157.25,157.65,145654913.0,1028956.0,160.490163,-3.6604742116841726,159.50799999999998,3.459085139165777,2022-04-29,0.040522222222222216
AAPL,2022-05-02 04:00:00+00:00,156.71,158.23,153.27,157.96,131337354.0,1154674.0,156.131749,0.19663812242309842,158.524,2.9174355177102727,2022-05-02,0.08410364145658263
AAPL,2022-05-03 04:00:00+00:00,158.15,160.71,156.32,159.48,93684416.0,706628.0,158.822797,0.9622689288427244,159.06,2.763647951530276,2022-05-03,0.14398412698412696
AAPL,2022-05-04 04:00:00+00:00,159.67,166.48,159.26,166.02,114719225.0,873684.0,162.681658,4.100827689992492,160.95,3.705806255054049,2022-05-04,0.150990675990676
AAPL,2022-05-05 04:00:00+00:00,163.85,164.08,154.95,156.77,142675572.0,1164750.0,158.002951,-5.571617877364177,159.576,3.7325902534295916,2022-05-05,0.10872334455667788
AAPL,2022-05-06 04:00:00+00:00,156.01,159.44,154.18,157.28,123877861.0,1021039.0,157.329567,0.325317343879572,159.502,3.7836384605294375,2022-05-06,0.07523480983302412
AAPL,2022-05-09 04:00:00+00:00,154.925,155.83,151.49,152.06,132603947.0,1103708.0,153.028997,-3.3189216683621514,158.322,5.082009445091322,2022-05-09,0.13330235461187842
AAPL,2022-05-10 04:00:00+00:00,155.52,156.74,152.93,154.51,124055409.0,988259.0,154.920039,1.6112061028541236,157.328,5.281038723584339,2022-05-10,0.16090277777777778
AAPL,2022-05-11 04:00:00+00:00,153.5,155.45,145.81,146.5,151719835.0,1310801.0,149.241372,-5.184130476991777,153.424,4.388795962447628,2022-05-11,0.1343915343915344
AAPL,2022-05-12 04:00:00+00:00,142.77,146.2,138.8,142.56,192047663.0,1678459.0,142.048448,-2.689419795221837,150.58200000000002,5.989408985867968,2022-05-12,0.24302470567351517
AAPL,2022-05-13 04:00:00+00:00,144.59,148.105,143.11,147.11,114797304.0,917656.0,146.327161,3.1916386083052917,148.548,4.7433606230177645,2022-05-13,0.15671266233766235
AAPL,2022-05-16 04:00:00+00:00,145.55,147.5199,144.18,145.54,91824708.0,699722.0,145.767442,-1.0672286044456691,147.244,4.421812976596276,2022-05-16,0.21851911976911978
AAPL,2022-05-17 04:00:00+00:00,148.86,149.77,146.68,149.24,79304491.0,609265.0,148.4337,2.5422564243507084,146.19,2.4415364015297922,2022-05-17,0.14850388808722143
AAPL,2022-05-18 04:00:00+00:00,146.85,147.3601,139.9,140.82,121266806.0,982291.0,142.514652,-5.641919056553213,145.054,3.396053592038092,2022-05-18,0.15813247805435304
AAPL,2022-05-19 04:00:00+00:00,139.88,141.66,136.6,137.35,142802096.0,1219749.0,138.61701,-2.464138616673772,144.012,4.843435764000038,2022-05-19,0.10106776640867551
AAPL,2022-05-20 04:00:00+00:00,139.09,140.7,132.61,137.59,147016057.0,1130085.0,136.460687,0.174736075718962,142.108,5.180585874203246,2022-05-20,0.23425788497217068
AAPL,2022-05-23 04:00:00+00:00,137.79,143.26,137.65,143.11,125077087.0,851034.0,141.529314,4.011919470891789,141.622,4.883602154147504,2022-05-23,0.09452453102453102
AAPL,2022-05-24 04:00:00+00:00,140.805,141.97,137.33,140.36,109813351.0,812518.0,139.446543,-1.9215987701767911,139.846,2.4075983884347565,2022-05-24,0.13483518217893217
AAPL,2022-05-25 04:00:00+00:00,138.43,141.785,138.34,140.52,99358798.0,688318.0,140.115484,0.11399259048161525,139.786,2.380846488120061,2022-05-25,0.11589691558441559
AAPL,2022-05-26 04:00:00+00:00,137.39,144.34,137.14,143.78,99878236.0,670655.0,142.551195,2.3199544548818674,141.072,2.4709653983805544,2022-05-26,0.1815021494708995
AAPL,2022-05-27 04:00:00+00:00,145.39,149.68,145.26,149.64,100950098.0,682907.0,148.383244,4.075671164278738,143.482,3.763923484875141,2022-05-27,0.2188203463203463
AAPL,2022-05-31 04:00:00+00:00,149.07,150.66,146.84,148.84,121269886.0,706655.0,149.068781,-0.534616412723854,144.628,4.434852872418091,2022-05-31,0.1466540404040404
AAPL,2022-06-01 04:00:00+00:00,149.9,151.74,147.68,148.71,78943522.0,629253.0,149.35566,-0.0873421123353868,146.298,3.974106188817255,2022-06-01,0.15115440115440115
AAPL,2022-06-02 04:00:00+00:00,147.83,151.27,146.86,151.21,78517901.0,574554.0,149.674572,1.6811243359558858,148.436,2.786634170463783,2022-06-02,0.14726190476190476
AAPL,2022-06-03 04:00:00+00:00,146.9,147.97,144.46,145.38,94319460.0,758694.0,145.711137,-3.8555651081277786,148.756,2.1336658595001445,2022-06-03,0.1718328373015873
AAPL,2022-06-06 04:00:00+00:00,147.03,148.5689,144.9,146.14,74857319.0,605201.0,146.601097,0.5227679185582534,148.05599999999998,2.335707601562377,2022-06-06,0.08215312850729517
AAPL,2022-06-07 04:00:00+00:00,144.345,149.0,144.1,148.71,73477251.0,527362.0,147.680455,1.7585876556726499,148.03,2.325499946247314,2022-06-07,0.12177298345776608
AAPL,2022-06-08 04:00:00+00:00,148.58,149.8697,147.46,147.96,58484475.0,430177.0,148.580051,-0.5043373007867613,147.88,2.294656837088329,2022-06-08,0.19226473922902493
AAPL,2022-06-09 04:00:00+00:00,147.08,147.95,142.53,142.64,75612751.0,558180.0,145.136289,-3.595566369289016,146.166,2.384403489343971,2022-06-09,0.08804436304436304
AAPL,2022-06-10 04:00:00+00:00,140.28,140.76,137.06,137.13,101534275.0,822114.0,138.025088,-3.8628715647784584,144.51600000000002,4.7476446792062275,2022-06-10,0.1160237579880437
AAPL,2022-06-13 04:00:00+00:00,132.87,135.2,131.44,131.88,135261516.0,1019934.0,133.021275,-3.8284839203675314,141.66400000000002,7.185438747911943,2022-06-13,0.10771729196729196
AAPL,2022-06-14 04:00:00+00:00,133.13,133.89,131.48,132.76,92179405.0,674983.0,132.576122,0.667273278738234,138.474,6.805819568574627,2022-06-14,0.12684634038800705
AAPL,2022-06-15 04:00:00+00:00,134.29,137.34,132.16,135.43,101304819.0,733277.0,134.708482,2.011147936125357,135.968,4.2766306831421055,2022-06-15,0.20364069264069265
AAPL,2022-06-16 04:00:00+00:00,132.08,132.39,129.04,130.06,120184627.0,909224.0,130.415733,-3.965148046961531,133.452,2.8238218782337836,2022-06-16,0.22589077589077589
AAPL,2022-06-17 04:00:00+00:00,130.065,133.079,129.81,131.56,168771047.0,742332.0,131.339118,1.1533138551437894,132.33800000000002,1.9838649147538903,2022-06-17,0.16726190476190478
AAPL,2022-06-21 04:00:00+00:00,133.42,137.06,133.32,135.87,91630121.0,604549.0,135.899445,3.276071754332621,133.13600000000002,2.4911904784644046,2022-06-21,0.18953414010232192
AAPL,2022-06-22 04:00:00+00:00,134.79,137.76,133.91,135.35,80880070.0,530528.0,135.842923,-0.38271877529992837,133.654,2.6572034171270844,2022-06-22,0.09761746250382614
AAPL,2022-06-23 04:00:00+00:00,136.82,138.59,135.63,138.27,77932990.0,554900.0,137.322917,2.1573697820465476,134.22199999999998,3.346008069325598,2022-06-23,0.12178368506493506
AAPL,2022-06-24 04:00:00+00:00,139.9,141.91,139.77,141.66,110368722.0,539341.0,141.014247,2.4517248860924212,136.542,3.737401503717873,2022-06-24,0.1488778541719718
AAPL,2022-06-27 04:00:00+00:00,142.695,143.49,140.965,141.66,77728499.0,516177.0,142.030557,0.0,138.562,3.0349744644713597,2022-06-27,0.1967687074829932
AAPL,2022-06-28 04:00:00+00:00,142.13,143.422,137.325,137.44,76133876.0,546242.0,139.13926,-2.9789637159395754,138.87600000000003,2.7551460941288255,2022-06-28,0.1455943362193362
AAPL,2022-06-29 04:00:00+00:00,137.46,140.67,136.67,139.23,71179247.0,572555.0,139.280122,1.3023864959254894,139.652,1.9393993915626515,2022-06-29,0.1589492394179894
AAPL,2022-06-30 04:00:00+00:00,137.25,138.37,133.7737,136.72,114697715.0,710708.0,136.509262,-1.8027723910076787,139.342,2.304955531022989,2022-06-30,0.12897896374458875
AAPL,2022-07-01 04:00:00+00:00,136.04,139.04,135.66,138.93,77594243.0,557437.0,137.606168,1.616442363955528,138.796,1.9077028070413027,2022-07-01,0.10928060365560366
AAPL,2022-07-05 04:00:00+00:00,137.77,141.61,136.93,141.56,79904746.0,601962.0,139.849325,1.8930396602605537,138.776,1.8703288480888265,2022-07-05,0.19604322445231537
AAPL,2022-07-06 04:00:00+00:00,141.355,144.12,141.08,142.92,78938366.0,585626.0,142.59559,0.9607233681830918,139.872,2.4173477201250404,2022-07-06,0.25583333333333336
AAPL,2022-07-07 04:00:00+00:00,143.29,146.55,143.28,146.35,72731949.0,539963.0,145.73721,2.3999440246291748,141.296,3.7009363680012597,2022-07-07,0.23586309523809523
AAPL,2022-07-08 04:00:00+00:00,145.265,147.55,145.0,147.04,68264699.0,518941.0,146.677205,0.47147249743764164,143.35999999999999,3.3742036097419015,2022-07-08,0.11918326118326117
AAPL,2022-07-11 04:00:00+00:00,145.67,146.64,143.78,144.87,69704810.0,496269.0,145.134613,-1.4757889009793135,144.54799999999997,2.2988845121049115,2022-07-11,0.15740079365079365
AAPL,2022-07-12 04:00:00+00:00,145.76,148.45,145.05,145.86,84620032.0,579533.0,146.716196,0.6833712984054774,145.408,1.599584321002243,2022-07-12,0.14055489964580872
AAPL,2022-07-13 04:00:00+00:00,142.99,146.45,142.1201,145.49,77731553.0,559359.0,145.232912,-0.2536679007267284,145.922,0.8261779469317668,2022-07-13,0.1921041921041921
AAPL,2022-07-14 04:00:00+00:00,144.08,148.95,143.25,148.47,83018114.0,614953.0,146.704837,2.0482507388823956,146.346,1.4265798260162432,2022-07-14,0.14980442176870748
AAPL,2022-07-15 04:00:00+00:00,149.78,150.86,148.2,150.17,86944893.0,548571.0,149.589049,1.1450124604297063,146.972,2.254023069978814,2022-07-15,0.08956228956228957
AAPL,2022-07-18 04:00:00+00:00,150.74,151.57,146.7,147.07,87239346.0,620452.0,148.960362,-2.0643270959579074,147.412,1.9329821520119814,2022-07-18,0.12808333333333333
AAPL,2022-07-19 04:00:00+00:00,147.92,151.23,146.91,151.0,93332247.0,576472.0,149.900387,2.672196913034619,148.44,2.243145113450578,2022-07-19,0.15457760141093474
AAPL,2022-07-20 04:00:00+00:00,151.12,153.72,150.37,153.04,70872515.0,523493.0,152.663855,1.3509933774834337,149.95,2.3012931147504174,2022-07-20,0.04959876543209876
AAPL,2022-07-21 04:00:00+00:00,154.5,155.57,151.94,155.35,70606217.0,522806.0,154.438372,1.5094093047569368,151.326,3.1099244363807426,2022-07-21,0.15351473922902495
AAPL,2022-07-22 04:00:00+00:00,155.39,156.28,153.41,154.09,72318038.0,526060.0,154.572629,-0.811071773414862,152.10999999999999,3.237151525646942,2022-07-22,0.07031870906870907
AAPL,2022-07-25 04:00:00+00:00,154.01,155.04,152.28,152.95,57738116.0,487394.0,153.267556,-0.7398273736128336,153.286,1.605126163265271,2022-07-25,0.12442090737545283
AAPL,2022-07-26 04:00:00+00:00,152.265,153.085,150.8,151.6,60764637.0,472004.0,151.66439,-0.8826413860738791,153.406,1.4009389708330413,2022-07-26,0.04829545454545456
AAPL,2022-07-27 04:00:00+00:00,152.58,157.33,152.16,156.79,89223566.0,579183.0,155.479087,3.4234828496042313,154.156,2.022097920477389,2022-07-27,0.08935425685425685
AAPL,2022-07-28 04:00:00+00:00,156.98,157.64,154.41,157.35,86806681.0,738633.0,156.698958,0.35716563556349445,154.55599999999998,2.4663495291623003,2022-07-28,0.1068259479717813
AAPL,2022-07-29 04:00:00+00:00,161.24,163.63,159.5,162.51,114785404.0,771584.0,162.316353,3.2793136320305116,156.24,4.277884991441403,2022-07-29,0.10357782898105479
AAPL,2022-08-01 04:00:00+00:00,161.01,163.59,160.89,161.51,73670876.0,594293.0,162.101278,-0.6153467478924424,157.952,4.34440099438348,2022-08-01,0.13327228327228327
AAPL,2022-08-02 04:00:00+00:00,160.1,162.41,159.63,160.01,63962594.0,543551.0,160.670591,-0.9287350628444102,159.634,2.511828019590662,2022-08-02,-0.07012265512265513
AAPL,2022-08-03 04:00:00+00:00,160.84,166.59,160.75,166.13,90300252.0,682784.0,165.051058,3.8247609524404647,161.502,3.236498107523233,2022-08-03,0.11416625041625042
AAPL,2022-08-04 04:00:00+00:00,166.005,167.19,164.43,165.81,59549979.0,525014.0,165.604192,-0.1926202371636654,163.194,2.6881741015049867,2022-08-04,0.17033730158730162
AAPL,2022-08-05 04:00:00+00:00,163.21,165.85,163.0,165.35,61905528.0,489965.0,164.791973,-0.27742596948314713,163.762,2.805016933995648,2022-08-05,0.0552194018103109
AAPL,2022-08-08 04:00:00+00:00,166.37,167.81,164.2,164.87,63810659.0,540019.0,165.848161,-0.2902933172059252,164.434,2.5184677881606063,2022-08-08,0.038180735930735926
